ID_pedido,años_experiencia_colaborador,clasificacion_colaborador,latitud_tienda,longitud_tienda,latitud_entrega,longitud_entrega,fecha_pedido,hora_pedido,hora_retirada,clima,trafico,vehiculo,area,categoria_producto,tiempo_entrega
mqte744988836,13,4.2,27.201725,78.007553,27.311725,78.117553,2022-02-18,20:10:00,20:20:00,,Congestion,Motocicleta,Urbano,,160
vyrz964621680,12,4.9,21.15276,72.778059,21.21276,72.838059,2022-03-24,23:00:00,23:10:00,Nublado,Bajo,Motocicleta,Metropolitano,Electrónicos,55
zylz380463318,10,4.7,13.086438,80.220672,13.216439,80.350672,2022-03-14,23:35:00,23:45:00,Lluvioso,Bajo,Motocicleta,Metropolitano,,110
aobf207499893,17,4.0,22.751234,75.88949,22.821234,75.95949,2022-03-20,19:10:00,19:25:00,,Congestion,Motocicleta,Metropolitano,Electrónicos,210
hkvn840249653,14,4.9,22.761226,75.887522,22.791226,75.917522,2022-03-17,21:45:00,22:00:00,,Congestion,,Metropolitano,,65
xvde043573110,10,4.5,26.910262,75.783013,27.000262,75.873013,2022-03-14,23:35:00,23:45:00,Tormenta,Bajo,Motocicleta,Urbano,,18
vekc149400148,12,4.6,22.745536,75.893106,22.825536,75.973106,2022-04-06,23:30:00,23:45:00,Tormenta,Bajo,Scooter,Urbano,,13
plea386765220,15,4.6,9.957144,76.296783,10.067144,76.406783,2022-02-12,17:35:00,17:40:00,,Medio,,Metropolitano,Libros,145
ibkp764177608,17,4.9,12.325461,76.632278,12.335461,76.642278,2022-03-26,11:45:00,11:50:00,Soleado,Alto,Motocicleta,,Deportes,75
uvzk619272423,8,4.8,18.543626,73.905101,18.603626,73.965101,2022-03-07,21:40:00,21:55:00,Tormenta,Congestion,Motocicleta,Metropolitano,,150
bbnh306067972,13,4.7,26.463504,80.372929,26.593504,80.502929,2022-02-18,17:15:00,17:30:00,Tormenta,Medio,Motocicleta,Metropolitano,Deportes,150
pged867431386,12,4.3,13.091809,80.219104,13.181809,80.309104,2022-04-06,20:30:00,20:40:00,,Congestion,Motocicleta,Metropolitano,,175
hnzn231657621,16,4.8,19.120083,72.907385,19.250083,73.037385,2022-03-06,18:35:00,18:50:00,,Medio,Motocicleta,Metropolitano,Ropa,115
cdjl518362594,13,5.0,22.308096,73.167753,22.358096,73.217753,2022-03-11,19:15:00,19:20:00,Lluvioso,Congestion,Motocicleta,Urbano,Electrónicos,175
wjwa964712276,12,4.6,18.533811,73.899315,18.623811,73.989315,2022-03-29,23:40:00,23:55:00,Nublado,Bajo,,Metropolitano,,140
qmpj316851326,11,4.3,18.554382,73.798206,18.644382,73.888206,2022-03-29,19:50:00,19:55:00,Lluvioso,Congestion,Motocicleta,Urbano,Electrónicos,175
zize289164174,9,4.2,22.307898,73.167788,22.437898,73.297788,2022-03-31,21:50:00,22:05:00,Lluvioso,Congestion,Motocicleta,Metropolitano,,170
iyul618627979,15,5.0,9.966783,76.242981,10.076783,76.352981,2022-02-12,20:25:00,20:40:00,Tormenta,Congestion,Scooter,Metropolitano,,28
jzux014990771,11,4.7,26.891191,75.802083,26.961191,75.872083,2022-03-31,23:15:00,23:25:00,,Bajo,Scooter,Metropolitano,Libros,145
kacb875862566,9,4.8,17.458998,78.500366,17.488998,78.530366,2022-03-30,23:45:00,00:00:00,,Bajo,Motocicleta,Metropolitano,Electrónicos,85
uajo356455489,15,4.6,15.556561,73.763633,15.606561,73.813633,2022-02-17,20:25:00,20:35:00,,Congestion,Motocicleta,Metropolitano,,110
nprw090937315,14,4.8,18.592718,73.773572,18.662718,73.843572,2022-04-04,17:10:00,17:20:00,Nublado,Medio,Motocicleta,Metropolitano,,170
iekk773937744,15,4.7,26.913987,75.752891,26.973987,75.812891,2022-03-19,21:40:00,21:45:00,Tormenta,Congestion,Motocicleta,Urbano,Libros,110
rcpz359425574,13,4.6,17.410371,78.437225,17.440371,78.467225,2022-03-24,18:10:00,18:20:00,Soleado,Medio,,Urbano,Ropa,65
robn719258920,9,4.8,25.443994,81.860187,25.453994,81.870187,2022-02-17,10:30:00,10:35:00,Soleado,Bajo,,Metropolitano,,50
iwzb232042860,14,5.0,26.913483,75.803139,27.053483,75.943139,2022-03-16,17:30:00,17:40:00,,Medio,Motocicleta,Urbano,Cosméticos,130
jemc937598051,13,4.5,26.90519,75.810753,26.99519,75.900753,2022-03-14,23:10:00,23:20:00,Lluvioso,Bajo,Motocicleta,,,100
hyau812038192,8,4.4,18.636215,73.751081,18.676215,73.791081,2022-03-07,12:35:00,12:50:00,,Alto,Motocicleta,Metropolitano,,155
dzyw887162089,15,4.3,18.539299,73.897902,18.589299,73.947902,2022-03-01,19:45:00,20:00:00,Nublado,Congestion,Scooter,Metropolitano,Ropa,165
sfcv375103755,13,5.0,18.55144,73.804855,18.66144,73.914855,2022-04-04,18:35:00,18:50:00,Soleado,Medio,Motocicleta,Metropolitano,,100
uiqt964971886,8,4.8,0.0,0.0,0.06,0.06,2022-03-17,23:00:00,23:10:00,,Bajo,Motocicleta,Metropolitano,,115
nxyp116556453,16,4.7,26.90519,75.810753,26.99519,75.900753,2022-03-10,22:10:00,22:20:00,,Bajo,Motocicleta,Metropolitano,,105
tjrt330734833,8,4.9,12.906229,77.596791,13.036229,77.726791,2022-04-06,19:00:00,19:15:00,Soleado,Medio,Scooter,Metropolitano,Electrónicos,115
axul651459670,11,4.7,22.725835,75.887648,22.765835,75.927648,2022-03-13,14:10:00,14:20:00,,Alto,Motocicleta,,,245
ycfq788059016,7,3.5,21.173493,72.801953,21.283493,72.911953,2022-03-02,22:45:00,22:55:00,,Bajo,Scooter,Metropolitano,,175
vfco459338483,13,4.6,23.351489,85.324253,23.421489,85.394253,2022-04-02,18:00:00,18:15:00,,Medio,Motocicleta,Metropolitano,Juguetes,215
fwew767628499,10,4.8,22.722634,75.886959,22.802634,75.966959,2022-03-04,23:20:00,23:35:00,Tormenta,Bajo,Scooter,Metropolitano,,125
qizt680129689,13,4.8,11.022477,76.995667,11.112477,77.085667,2022-03-14,21:00:00,21:15:00,Tormenta,Congestion,Motocicleta,Metropolitano,,115
tery220344393,13,5.0,12.913041,77.683237,12.993041,77.763237,2022-03-18,21:15:00,21:20:00,Soleado,Congestion,Scooter,Metropolitano,Juguetes,75
evqg617281994,12,4.2,17.430448,78.418213,17.460448,78.448213,2022-03-07,21:45:00,21:50:00,Nublado,Congestion,Motocicleta,Metropolitano,,160
lbcg020880558,9,4.4,12.323225,76.630028,12.453225,76.760028,2022-03-31,23:50:00,00:05:00,,Bajo,Scooter,Urbano,,190
swgx976219048,16,4.7,13.045479,80.23311,13.135479,80.32311,2022-03-04,22:30:00,22:45:00,Lluvioso,Bajo,Motocicleta,Metropolitano,Libros,95
tcqz098515441,15,4.8,17.438263,78.397865,17.488263,78.447865,2022-03-19,21:40:00,21:55:00,Soleado,Congestion,Motocicleta,Metropolitano,,85
gpmy293517069,13,5.0,22.311844,73.165081,22.391844,73.245081,2022-04-02,23:35:00,23:50:00,Tormenta,Bajo,,Metropolitano,Electrónicos,85
eaoa021939612,9,4.7,30.88722,75.804893,30.92722,75.844893,2022-02-11,15:10:00,15:15:00,Soleado,Medio,Motocicleta,Metropolitano,Electrónicos,105
dadu226643192,8,4.2,23.233219,77.433571,23.283219,77.483571,2022-02-17,20:35:00,20:40:00,Nublado,Congestion,Scooter,Metropolitano,,195
vzrv834575688,9,4.8,21.185047,72.80859,21.225047,72.84859,2022-03-13,15:50:00,16:05:00,Nublado,Medio,Scooter,Urbano,,80
msfr103766786,8,4.8,19.880256,75.323503,19.940256,75.383503,2022-02-13,18:40:00,18:45:00,Soleado,Medio,Motocicleta,,,75
axuh998484824,16,4.6,18.994237,72.825553,19.104237,72.935553,2022-03-14,18:15:00,18:25:00,Tormenta,Medio,Scooter,Metropolitano,,27
nwte449835329,8,4.7,22.311844,73.165081,22.341844,73.195081,2022-03-01,19:35:00,19:50:00,Tormenta,Congestion,Motocicleta,Urbano,,125
xrur151040853,7,4.3,11.026117,76.944652,11.096117,77.014652,2022-03-10,23:25:00,23:40:00,Nublado,Bajo,Motocicleta,Metropolitano,,175
hcic652295863,13,4.6,23.333017,85.3172,23.353017,85.3372,2022-03-24,09:55:00,10:00:00,,Bajo,,Metropolitano,,70
okvz245222068,16,4.9,19.121999,72.908493,19.251999,73.038493,2022-03-31,18:00:00,18:05:00,,Medio,Motocicleta,Urbano,Electrónicos,170
tndh907124674,16,4.6,18.543626,73.905101,18.603626,73.965101,2022-03-24,21:00:00,21:15:00,Nublado,Congestion,Motocicleta,Metropolitano,,115
bjdj295418406,15,4.8,18.994237,72.825553,19.074237,72.905553,2022-03-18,18:20:00,18:25:00,,Medio,Motocicleta,Metropolitano,,135
lfey129123203,17,4.9,18.994049,72.825203,19.024049,72.855203,2022-03-07,19:25:00,19:30:00,,Congestion,Scooter,Urbano,Juguetes,115
hjob868155444,11,4.7,22.753659,75.903365,22.813659,75.963365,2022-03-17,23:15:00,23:25:00,Nublado,Bajo,Motocicleta,Metropolitano,,130
lxgo380753091,10,4.7,23.333017,85.3172,23.363017,85.3472,2022-04-05,18:55:00,19:05:00,Tormenta,Medio,Motocicleta,Metropolitano,Cosméticos,135
pexv335484561,15,4.9,21.175975,72.795503,21.305975,72.925503,2022-03-12,22:35:00,22:50:00,Lluvioso,Bajo,Motocicleta,Metropolitano,,50
cwzs640499905,15,4.1,13.026279,80.174568,13.076279,80.224568,2022-03-13,22:10:00,22:20:00,,Bajo,Motocicleta,,Electrónicos,85
jtln098377692,17,4.8,23.374878,85.335739,23.404878,85.365739,2022-04-05,23:30:00,23:35:00,Lluvioso,Bajo,Scooter,Metropolitano,,80
nssn253956496,8,4.6,23.359033,85.325347,23.409033,85.375347,2022-03-24,17:15:00,17:20:00,Soleado,Medio,Scooter,Metropolitano,,85
pbjx525126211,15,4.6,19.121999,72.908493,19.131999,72.918493,2022-03-17,11:35:00,11:45:00,,Alto,Scooter,Urbano,Electrónicos,100
qufn330450738,13,4.7,26.913483,75.803139,26.993483,75.883139,2022-03-18,23:55:00,00:05:00,Soleado,Bajo,Motocicleta,Metropolitano,,125
jdtd151538491,10,4.5,26.902328,75.794257,26.992328,75.884257,2022-03-25,22:25:00,22:40:00,,Bajo,Motocicleta,Metropolitano,,120
gqlx787463216,13,5.0,26.846156,75.8023,26.906156,75.8623,2022-03-07,19:50:00,20:00:00,Nublado,Congestion,Motocicleta,Metropolitano,,125
eikj858326906,13,4.9,17.433809,78.386744,17.493809,78.446744,2022-04-03,19:35:00,19:45:00,Nublado,Congestion,,Metropolitano,,145
qgpe644858997,14,5.0,12.975996,80.221898,13.005996,80.251898,2022-03-09,23:10:00,23:20:00,Tormenta,Bajo,Scooter,Metropolitano,,75
kwbj812533714,8,4.7,22.311358,73.164798,22.361358,73.214798,2022-03-09,20:10:00,20:20:00,,Congestion,,Metropolitano,,39
nytf318997352,11,4.5,21.160437,72.774209,21.190437,72.804209,2022-03-19,21:50:00,22:00:00,Lluvioso,Congestion,Motocicleta,Metropolitano,Cosméticos,130
gxnp593863143,12,4.7,23.359407,85.325055,23.449407,85.415055,2022-04-06,20:10:00,20:25:00,Nublado,Congestion,Motocicleta,Metropolitano,Electrónicos,200
ympj184370327,17,5.0,23.416792,85.316842,23.446792,85.346842,2022-03-28,21:45:00,21:50:00,Lluvioso,Congestion,Scooter,Metropolitano,Ropa,130
aiyd042379189,16,4.5,15.49395,73.827423,15.52395,73.857423,2022-02-15,21:45:00,21:50:00,Soleado,Congestion,Scooter,Metropolitano,Ropa,55
dvme023763870,17,4.8,12.933284,77.615428,12.963284,77.645428,2022-04-03,21:50:00,21:55:00,Nublado,Congestion,Motocicleta,Metropolitano,Ropa,130
ppbn316675016,12,4.9,26.471529,80.313458,26.491529,80.333458,2022-02-17,08:30:00,08:35:00,Lluvioso,Bajo,Motocicleta,Metropolitano,Electrónicos,115
vbyn252301852,8,4.5,0.0,0.0,0.01,0.01,2022-04-03,08:50:00,08:55:00,Nublado,Bajo,Motocicleta,Metropolitano,Cosméticos,75
hitq968018471,14,4.7,23.374878,85.335739,23.444878,85.405739,2022-03-20,22:25:00,22:30:00,Tormenta,Bajo,Motocicleta,,,110
hqzm799236406,12,4.7,23.234631,77.401663,23.284631,77.451663,2022-02-15,18:20:00,18:30:00,Nublado,Medio,Motocicleta,,Electrónicos,50
nkzt012140662,12,4.5,19.065838,72.832658,19.135838,72.902658,2022-03-16,23:15:00,23:20:00,Tormenta,Bajo,Motocicleta,Urbano,,100
rmap630414462,13,4.3,22.728163,75.884212,22.838163,75.994212,2022-04-06,21:30:00,21:35:00,,Congestion,Motocicleta,Metropolitano,,175
cmce976144031,8,4.8,19.103249,72.846749,19.113249,72.856749,2022-03-01,09:50:00,10:00:00,Tormenta,Bajo,Scooter,Metropolitano,,105
frev431211949,14,4.5,19.1093,72.825451,19.1293,72.845451,2022-03-11,11:50:00,12:05:00,Soleado,Alto,,Metropolitano,,70
kxls149521988,11,4.6,19.22384,72.841347,19.23384,72.851347,2022-03-30,09:55:00,10:05:00,,Bajo,Scooter,Urbano,,95
ytmz500220252,11,5.0,12.934179,77.615797,12.994179,77.675797,2022-03-09,20:55:00,21:10:00,Lluvioso,Congestion,Motocicleta,Metropolitano,,135
nmot187547070,15,5.0,12.3085,76.665808,12.3285,76.685808,2022-03-03,12:00:00,12:15:00,Lluvioso,Alto,Motocicleta,Metropolitano,,175
ensk209052709,9,4.8,21.175104,72.804342,21.205104,72.834342,2022-03-21,20:45:00,21:00:00,Lluvioso,Congestion,Motocicleta,Metropolitano,,145
uwve323839075,8,4.3,0.0,0.0,0.07,0.07,2022-03-10,17:40:00,17:55:00,Soleado,Medio,Motocicleta,Metropolitano,,160
zezu127354475,13,5.0,26.90519,75.810753,26.96519,75.870753,2022-03-30,23:20:00,23:25:00,,Bajo,Scooter,Metropolitano,Ropa,65
esuh806081552,17,4.2,12.972532,77.608179,13.042532,77.678179,2022-03-04,17:50:00,18:00:00,Nublado,Medio,Motocicleta,Metropolitano,Juguetes,155
jfce851854253,12,4.7,11.016298,76.972076,11.066298,77.022076,2022-03-17,19:20:00,19:35:00,,Congestion,Motocicleta,Metropolitano,Ropa,135
eknd071232592,15,4.8,26.849596,75.800512,26.919596,75.870512,2022-03-12,21:35:00,21:50:00,Tormenta,Congestion,Scooter,Metropolitano,,105
gmxx575532211,12,4.2,18.546947,73.900626,18.636947,73.990626,2022-03-06,20:15:00,20:30:00,Soleado,Congestion,Motocicleta,Urbano,,185
xzfk003165284,10,4.1,13.005801,80.250744,13.135801,80.380744,2022-03-18,21:20:00,21:30:00,,Congestion,Motocicleta,Metropolitano,,235
lrrg909070273,11,4.7,21.149834,72.778666,21.189834,72.818666,2022-04-03,15:45:00,16:00:00,Soleado,Medio,Motocicleta,Metropolitano,Juguetes,100
nafj277327647,8,4.0,13.081878,80.248519,13.121878,80.288519,2022-03-11,14:35:00,14:40:00,,Alto,Scooter,Metropolitano,,33
jtzn568699099,16,4.5,13.045479,80.23311,13.135479,80.32311,2022-03-14,22:00:00,22:10:00,,Congestion,Motocicleta,Metropolitano,Deportes,200
wgcx156263874,13,4.7,26.471617,80.313564,26.501617,80.343564,2022-02-11,18:10:00,18:20:00,,Medio,Motocicleta,Urbano,Juguetes,130
qpxc703360593,16,4.5,0.0,0.0,0.02,0.02,2022-03-19,10:30:00,10:40:00,,Bajo,Motocicleta,Metropolitano,Cosméticos,115
sdji385045175,15,4.7,17.431477,78.40035,17.441477,78.41035,2022-04-01,10:15:00,10:30:00,Soleado,Bajo,Scooter,Metropolitano,Juguetes,120
msod402978521,12,4.4,30.893384,75.821202,30.943384,75.871202,2022-02-11,19:30:00,19:40:00,Soleado,Congestion,Motocicleta,Urbano,Electrónicos,240
kmly385634913,9,4.5,18.546947,73.900626,18.556947,73.910626,2022-04-01,10:40:00,10:55:00,Lluvioso,Bajo,Motocicleta,,,140
mupd387821718,15,4.9,0.0,0.0,0.09,0.09,2022-03-31,17:55:00,18:00:00,Soleado,Medio,Motocicleta,Metropolitano,Ropa,135
qhjy397476527,12,4.6,12.972793,80.249982,13.102793,80.379982,2022-04-04,18:00:00,18:10:00,Tormenta,Medio,Scooter,Metropolitano,,115
qilg914298612,11,4.3,9.979186,76.317361,10.069186,76.407361,2022-02-14,20:10:00,20:25:00,Tormenta,Congestion,Motocicleta,Metropolitano,Libros,210
vkyx727104648,13,4.8,11.026117,76.944652,11.066117,76.984652,2022-03-13,14:00:00,14:10:00,,Alto,Motocicleta,Metropolitano,,140
yppz656642445,16,4.5,12.310972,76.659264,12.440972,76.789264,2022-03-23,23:15:00,23:20:00,Lluvioso,Bajo,Motocicleta,Metropolitano,Electrónicos,90
iqhd058164187,14,4.8,11.016298,76.972076,11.146298,77.102076,2022-04-06,20:00:00,20:15:00,,Congestion,Motocicleta,Metropolitano,,85
syxu117737946,13,4.8,18.546258,73.904337,18.626258,73.984337,2022-03-23,23:25:00,23:35:00,Nublado,Bajo,Motocicleta,Urbano,,125
xxcc073979230,8,4.8,12.934179,77.615797,12.954179,77.635797,2022-03-24,08:10:00,08:25:00,Nublado,Bajo,Motocicleta,Metropolitano,,105
irup647737120,10,4.6,26.892312,75.806896,26.922313,75.836896,2022-03-13,19:20:00,19:30:00,Soleado,Congestion,,Metropolitano,,115
gmae739882298,10,4.8,21.175104,72.804342,21.305104,72.934342,2022-03-04,17:45:00,18:00:00,,Medio,Motocicleta,Metropolitano,,190
lvyc563597183,16,4.6,9.982834,76.283268,10.062834,76.363268,2022-02-16,19:45:00,19:50:00,,Congestion,Motocicleta,Urbano,Libros,150
nyel065180697,17,4.0,23.374878,85.335739,23.504878,85.465739,2022-03-16,17:10:00,17:25:00,,Medio,Motocicleta,Urbano,Ropa,180
wwkx760647696,12,4.4,19.876106,75.340775,19.956106,75.420775,2022-02-18,21:45:00,22:00:00,Nublado,Congestion,Scooter,,,180
xfjm320072794,15,4.7,12.3085,76.665808,12.4185,76.775808,2022-03-08,21:40:00,21:55:00,,Congestion,Motocicleta,Metropolitano,Libros,175
gjuj384205946,11,4.8,18.55144,73.804855,18.63144,73.884855,2022-04-02,20:35:00,20:45:00,,Congestion,Motocicleta,Urbano,,235
qxcg744465937,9,4.9,26.471529,80.313458,26.501529,80.343458,2022-02-17,21:50:00,22:05:00,Soleado,Congestion,Scooter,Metropolitano,Electrónicos,100
cepo402896803,12,4.6,0.0,0.0,0.02,0.02,2022-02-15,12:00:00,12:05:00,,Alto,Scooter,Urbano,Libros,75
xyll776670230,9,5.0,19.131141,72.813074,19.181141,72.863074,2022-03-01,17:20:00,17:25:00,,Medio,Motocicleta,Metropolitano,Electrónicos,135
hcql260081894,10,4.7,11.026117,76.944652,11.156117,77.074652,2022-03-16,18:25:00,18:30:00,,Medio,,Metropolitano,Electrónicos,210
fmnk196115197,15,4.7,19.876106,75.340775,19.986106,75.450775,2022-02-16,00:00:00,00:15:00,,Bajo,Scooter,Metropolitano,,135
xxnn280685141,9,4.7,26.913483,75.803139,26.963483,75.853139,2022-03-26,20:30:00,20:35:00,,Congestion,Motocicleta,Metropolitano,,130
xklo178081637,8,5.0,12.986047,80.218114,13.046047,80.278114,2022-03-01,17:30:00,17:35:00,,Medio,Motocicleta,Urbano,,75
mfld820442762,15,4.8,12.972532,77.608179,13.102532,77.738179,2022-04-04,22:45:00,22:55:00,Soleado,Bajo,Motocicleta,Urbano,,150
qsek837801170,9,4.8,19.103249,72.846749,19.123249,72.866749,2022-03-21,11:50:00,12:05:00,,Alto,Motocicleta,Urbano,,140
vbni964723515,9,4.7,17.430448,78.418213,17.470448,78.458213,2022-03-01,16:10:00,16:25:00,Nublado,Medio,Scooter,Metropolitano,,90
yadd774679299,17,4.8,11.006686,76.951736,11.036686,76.981736,2022-03-03,23:20:00,23:35:00,Lluvioso,Bajo,Motocicleta,Urbano,,15
ysux921015253,10,4.7,17.422819,78.449578,17.442819,78.469578,2022-03-24,11:55:00,12:00:00,Soleado,Alto,Scooter,Metropolitano,,100
zvyb643553199,17,4.7,26.88842,75.800689,26.96842,75.880689,2022-03-12,21:00:00,21:15:00,Tormenta,Congestion,Motocicleta,Metropolitano,,140
sebm526910449,10,4.4,21.185047,72.80859,21.195047,72.81859,2022-03-05,09:15:00,09:30:00,Tormenta,Bajo,Motocicleta,Metropolitano,,150
rhqf724339952,14,4.8,0.0,0.0,0.08,0.08,2022-03-29,21:10:00,21:20:00,Lluvioso,Congestion,,Metropolitano,,145
xpnt039725274,15,4.7,17.431477,78.40035,17.451477,78.42035,2022-04-03,08:10:00,08:15:00,Nublado,Bajo,,Metropolitano,,85
aqlz798812207,13,4.5,12.326356,76.619103,12.356356,76.649103,2022-04-03,18:25:00,18:30:00,Nublado,Medio,Motocicleta,Metropolitano,Cosméticos,120
iuew249440381,13,5.0,17.431477,78.40035,17.451477,78.42035,2022-03-15,09:55:00,10:00:00,Soleado,Bajo,Motocicleta,Metropolitano,,120
zvtx089145220,9,4.0,26.956431,75.776649,26.966431,75.786649,2022-04-05,10:20:00,10:35:00,,Bajo,Motocicleta,Metropolitano,,150
fnhq182929974,14,4.3,19.878028,75.317475,19.948028,75.387475,2022-02-12,17:20:00,17:35:00,Nublado,Medio,Scooter,Urbano,,155
kopi522268079,12,4.6,19.12663,72.829976,19.25663,72.959976,2022-03-29,22:15:00,22:25:00,Lluvioso,Bajo,Motocicleta,Metropolitano,,80
tiia154388991,16,4.8,12.337928,76.617889,12.357928,76.637889,2022-03-13,11:30:00,11:40:00,Soleado,Alto,,Urbano,,60
wxsk545906396,12,4.2,15.49395,73.827423,15.51395,73.847423,2022-02-17,11:00:00,11:05:00,Lluvioso,Bajo,Motocicleta,Urbano,,125
jywm262393958,13,4.7,11.001852,76.976268,11.041852,77.016268,2022-03-13,15:50:00,16:00:00,Tormenta,Medio,Scooter,Metropolitano,Ropa,130
ulqg869020219,14,4.5,19.207222,72.972281,19.297222,73.062281,2022-03-08,19:40:00,19:45:00,Lluvioso,Congestion,Scooter,Urbano,Cosméticos,75
zhsc884103096,14,4.8,12.337928,76.617889,12.347928,76.627889,2022-03-19,08:10:00,08:15:00,,Bajo,Scooter,Urbano,Ropa,65
ceaa227006392,10,4.9,13.066762,80.251865,13.076762,80.261865,2022-04-01,10:35:00,10:40:00,Soleado,Bajo,Motocicleta,Metropolitano,,55
dxzc915292531,13,4.8,12.979096,77.640625,13.039096,77.700625,2022-03-19,21:30:00,21:35:00,Lluvioso,Congestion,Scooter,Metropolitano,,90
kemf361834245,10,4.6,26.849596,75.800512,26.859596,75.810512,2022-03-24,10:45:00,10:50:00,,Bajo,Motocicleta,Metropolitano,Libros,100
vcwr204536351,10,4.6,22.651847,75.881991,22.701847,75.931991,2022-04-03,18:25:00,18:30:00,,Medio,Scooter,Metropolitano,,145
ibgp035975985,12,4.5,12.334022,76.618203,12.464022,76.748203,2022-03-16,23:55:00,00:05:00,Nublado,Bajo,Scooter,Metropolitano,,160
rjck880991656,9,4.9,22.761226,75.887522,22.821226,75.947522,2022-03-15,21:35:00,21:45:00,,Congestion,Scooter,Metropolitano,Libros,175
pweg563652055,7,4.3,23.371292,85.327872,23.421292,85.377872,2022-04-03,19:30:00,19:40:00,,Congestion,Motocicleta,Metropolitano,Cosméticos,190
kunr508430075,10,4.5,17.451976,78.385883,17.581976,78.515883,2022-03-12,22:20:00,22:25:00,Tormenta,Bajo,Motocicleta,Metropolitano,Ropa,90
iele834006162,9,4.5,13.064181,80.236442,13.084181,80.256442,2022-03-09,10:20:00,10:35:00,Lluvioso,Bajo,Motocicleta,Metropolitano,,130
vsza325464646,12,4.9,21.157729,72.768726,21.207729,72.818726,2022-03-11,23:25:00,23:30:00,Lluvioso,Bajo,Scooter,Urbano,,145
jwbj204965321,10,4.7,22.695207,75.866059,22.725207,75.896059,2022-04-05,22:55:00,23:00:00,,Bajo,Scooter,Metropolitano,,80
igck706570801,12,4.8,23.359407,85.325055,23.489407,85.455055,2022-03-02,23:35:00,23:40:00,Lluvioso,Bajo,Motocicleta,Metropolitano,,19
yfkf208175896,7,4.7,11.001852,76.976268,11.031852,77.006268,2022-03-03,21:35:00,21:50:00,Tormenta,Congestion,Motocicleta,Urbano,,145
xdlm186995376,12,4.7,23.353783,85.326967,23.413783,85.386967,2022-04-01,22:40:00,22:45:00,Tormenta,Bajo,Scooter,Urbano,Cosméticos,95
wusf614490852,13,4.8,30.893244,75.821817,30.973244,75.901817,2022-02-14,23:50:00,00:00:00,,Bajo,Motocicleta,Metropolitano,Electrónicos,55
pqig341451446,17,4.7,11.025083,77.015393,11.085083,77.075393,2022-03-28,21:55:00,22:00:00,Tormenta,Congestion,Scooter,Metropolitano,Electrónicos,90
ggbk831576727,15,4.7,11.010375,76.95295,11.090375,77.03295,2022-03-08,18:55:00,19:00:00,,Medio,Motocicleta,,Juguetes,180
jest041641027,12,4.2,21.186438,72.794115,21.276438,72.884115,2022-03-16,20:45:00,20:50:00,Lluvioso,Congestion,Motocicleta,Metropolitano,Cosméticos,160
nfqi542351734,15,4.5,0.0,0.0,0.02,0.02,2022-03-30,09:40:00,09:55:00,Lluvioso,Bajo,,Urbano,,95
laso176743840,16,4.7,18.56245,73.916619,18.67245,74.026619,2022-03-08,19:10:00,19:25:00,,Congestion,Motocicleta,Metropolitano,Deportes,175
ybsg450108361,17,4.9,21.175104,72.804342,21.185104,72.814342,2022-03-13,11:00:00,11:15:00,Soleado,Bajo,Scooter,Metropolitano,Ropa,105
yivd042292257,9,4.7,19.1813,72.836191,19.2713,72.926191,2022-03-06,20:35:00,20:45:00,,Congestion,Motocicleta,Urbano,,225
jkoc975578296,13,4.9,18.56245,73.916619,18.57245,73.926619,2022-03-24,09:50:00,10:05:00,Soleado,Bajo,Motocicleta,Metropolitano,Ropa,95
gsnf556846424,13,4.8,-30.893244,75.821817,30.933244,75.861817,2022-02-17,15:35:00,15:40:00,Tormenta,Medio,,,,105
qcmu867402336,9,4.0,11.001852,76.976268,11.051852,77.026268,2022-03-07,17:35:00,17:45:00,Lluvioso,Medio,Scooter,Metropolitano,,170
